codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel, vento_rajada,radiacao,precipitacao
A652,02/06/2018,02,24.2,24.8,24.0,61,61,57,16.3,16.3,15.8,1012.0,1012.0,1011.9,1.5,63,3.7,-3.54,0.0
A652,02/06/2018,01,24.8,25.3,24.4,57,59,55,15.8,16.0,15.6,1011.9,1011.9,1011.6,1.9,67,4.0,-3.54,0.0
A652,02/06/2018,00,25.2,25.2,24.7,56,58,56,15.8,16.0,15.8,1011.6,1011.6,1011.2,2.2,7,4.1,-3.54,0.0
A652,03/06/2018,23,19.4,20.1,19.4,89,89,87,17.5,18.0,17.5,1020.1,1020.1,1019.6,3.8,278,10.8,0.340,0.2
A652,03/06/2018,22,19.6,20.1,19.4,89,91,88,17.7,18.3,17.7,1019.6,1019.7,1019.2,3.8,283,11.4,1.110,1.0
A652,03/06/2018,21,20.1,20.4,19.5,88,92,88,18.0,18.7,18.0,1019.2,1019.2,1018.6,5.9,261,12.3,6.035,0.0
A652,03/06/2018,20,19.5,20.0,19.0,93,93,92,18.3,18.7,17.8,1018.6,1018.7,1017.8,6.3,246,13.4,64.17,2.8
A652,03/06/2018,19,20.0,20.2,19.6,92,92,90,18.7,18.7,18.2,1017.8,1017.9,1017.3,6.7,259,15.9,129.5,2.0
A652,03/06/2018,18,20.2,21.7,20.2,90,90,87,18.5,19.6,18.5,1017.3,1017.3,1016.4,9.0,252,15.9,197.7,0.4
A652,03/06/2018,17,21.7,22.5,21.7,88,88,81,19.5,19.6,19.2,1016.4,1016.6,1016.3,5.7,259,13.3,406.5,0.0
A652,03/06/2018,16,22.5,22.9,22.3,81,85,81,19.2,19.7,19.1,1016.5,1017.3,1016.5,6.8,273,12.9,460.8,0.0
A652,03/06/2018,15,22.9,23.0,22.6,82,83,82,19.7,19.8,19.4,1017.2,1017.5,1017.1,5.9,273,11.1,885.1,0.0
A652,03/06/2018,14,22.7,22.9,22.5,82,84,81,19.5,19.7,19.3,1017.5,1017.6,1017.4,5.2,270,9.5,631.5,0.0
A652,03/06/2018,13,22.5,22.5,22.3,84,88,84,19.8,20.3,19.8,1017.5,1017.6,1017.2,4.3,276,8.8,426.6,0.0
A652,03/06/2018,12,22.4,22.5,22.4,87,87,87,20.2,20.2,20.2,1017.2,1017.2,1016.4,4.8,274,9.0,415.4,0.0
A652,03/06/2018,11,22.4,22.4,22.1,87,88,87,20.2,20.2,20.0,1016.4,1016.5,1015.5,4.8,278,10.1,292.4,0.0
A652,03/06/2018,10,22.1,22.2,22.1,88,88,87,20.0,20.1,19.7,1015.5,1015.5,1014.7,5.4,279,9.9,18.51,0.0
A652,03/06/2018,09,22.1,22.3,22.0,87,87,85,19.8,19.8,19.3,1014.7,1014.7,1013.9,4.5,273,8.7,-3.53,0.0
A652,03/06/2018,08,22.0,22.5,21.9,85,85,76,19.4,19.5,17.9,1013.9,1013.9,1013.7,4.1,278,8.8,-3.54,0.0
A652,03/06/2018,07,22.1,22.5,22.0,80,80,74,18.5,18.5,17.7,1013.7,1013.8,1013.6,4.8,274,9.0,-3.54,0.0
A652,03/06/2018,06,22.5,23.1,22.5,74,75,70,17.7,17.8,17.0,1013.6,1013.6,1013.4,4.1,279,7.5,-3.54,0.0
A652,03/06/2018,05,22.9,23.0,22.5,70,77,70,17.3,18.5,17.3,1013.6,1013.9,1013.6,3.2,277,10.3,-3.53,0.0
A652,03/06/2018,04,23.1,24.7,22.3,73,73,48,17.8,17.8,12.8,1013.6,1013.7,1013.3,5.9,277,10.3,-3.54,0.0
A652,03/06/2018,03,24.4,24.4,22.7,50,67,50,13.5,16.4,13.5,1013.3,1013.3,1013.0,1.6,306,3.7,-3.54,0.0
A652,03/06/2018,02,24.2,26.2,24.2,55,55,48,14.7,14.8,14.0,1013.0,1013.0,1012.5,1.1,350,3.4,-3.38,0.0
A652,03/06/2018,00,25.0,25.1,23.0,57,68,52,15.7,16.8,14.2,1012.3,1012.3,1012.1,1.4,10,2.2,-3.54,0.0
A652,03/06/2018,01,25.2,26.9,24.5,53,57,44,14.8,15.8,13.6,1012.5,1012.6,1012.2,1.3,23,3.0,-3.51,0.0
A652,04/06/2018,23,19.9,20.0,19.1,81,84,80,16.7,16.7,16.2,1019.1,1019.2,1018.7,1.2,88,3.3,4.227,0.0
A652,04/06/2018,22,19.1,19.1,18.1,84,90,84,16.4,16.8,16.3,1018.7,1019.0,1018.6,1.4,313,4.5,3.133,0.0
A652,04/06/2018,21,18.3,18.9,18.2,90,90,88,16.7,17.0,16.5,1018.9,1019.4,1018.9,2.0,310,5.6,2.995,1.0
A652,04/06/2018,20,18.9,20.6,18.9,88,88,78,16.8,16.9,16.2,1019.3,1019.3,1019.1,3.0,257,9.4,80.58,1.2
A652,04/06/2018,19,20.6,21.8,20.5,78,78,73,16.6,17.1,16.2,1019.1,1019.1,1018.8,2.6,273,6.1,477.6,0.0
A652,04/06/2018,18,21.6,21.6,20.6,75,83,74,16.8,17.7,16.3,1018.9,1019.0,1018.8,2.3,260,4.7,810.8,0.0
A652,04/06/2018,17,20.6,20.7,20.1,82,85,82,17.5,18.0,17.2,1018.9,1019.5,1018.9,2.2,270,6.3,995.9,0.0
A652,04/06/2018,16,20.2,21.1,20.2,83,84,77,17.3,17.9,16.5,1019.5,1020.5,1019.5,2.8,273,6.3,992.0,0.0
A652,04/06/2018,15,20.6,20.7,19.1,84,89,82,17.7,18.5,17.0,1020.5,1020.9,1020.5,1.8,315,7.6,1185.,0.0
A652,04/06/2018,14,20.6,20.9,19.1,83,88,83,17.7,18.6,16.6,1020.9,1021.5,1020.9,1.4,240,4.2,1069.,0.0
A652,04/06/2018,13,19.7,20.7,19.6,85,85,81,17.1,17.6,16.8,1021.4,1021.5,1021.2,1.9,70,4.5,613.0,0.0
A652,04/06/2018,12,20.0,20.0,18.8,85,89,85,17.4,17.6,16.9,1021.2,1021.2,1021.0,0.9,310,8.7,413.7,0.0
A652,04/06/2018,11,19.0,19.1,18.5,89,91,89,17.1,17.3,16.8,1021.0,1021.0,1020.7,4.8,276,10.5,222.1,0.2
A652,04/06/2018,10,18.5,18.7,18.3,91,91,90,16.9,17.1,16.7,1020.7,1020.8,1019.9,1.7,300,8.2,16.08,0.0
A652,04/06/2018,09,18.4,18.8,18.3,90,92,90,16.8,17.4,16.8,1019.9,1020.1,1019.5,2.8,284,8.8,2.461,0.0
A652,04/06/2018,08,18.3,18.8,18.1,92,92,91,17.0,17.4,16.7,1019.6,1019.7,1019.4,2.4,296,8.3,2.342,0.2
A652,04/06/2018,07,18.6,19.0,18.5,91,92,90,17.2,17.4,17.0,1019.6,1020.1,1019.5,3.4,282,8.8,1.410,3.4
A652,04/06/2018,06,18.9,18.9,18.1,90,90,89,17.2,17.2,16.4,1020.1,1020.5,1020.1,2.8,262,9.4,-0.52,0.2
A652,04/06/2018,05,18.5,19.8,18.4,90,90,81,16.8,17.3,16.4,1020.5,1020.9,1020.5,5.0,280,11.9,-2.19,1.0
A652,04/06/2018,04,19.8,20.5,19.8,81,81,76,16.5,16.8,15.9,1020.5,1020.5,1020.2,3.4,248,9.1,2.580,0.0
A652,04/06/2018,03,20.1,20.2,19.3,80,88,80,16.6,17.5,16.6,1020.3,1020.9,1020.3,3.4,284,10.4,3.003,0.0
A652,04/06/2018,02,19.4,20.1,19.3,88,88,84,17.4,17.5,17.1,1020.9,1021.0,1020.7,3.2,286,9.1,0.678,0.2
A652,04/06/2018,01,19.9,20.2,19.3,85,87,84,17.2,17.8,16.8,1020.7,1020.8,1020.3,4.1,278,11.7,-0.08,0.2
A652,04/06/2018,00,20.1,20.1,18.8,87,91,87,17.9,18.0,17.2,1020.4,1020.5,1020.1,4.8,278,12.5,2.089,0.8
A652,05/06/2018,23,19.9,20.3,19.9,85,85,83,17.3,17.5,17.1,1013.9,1013.9,1013.4,0.7,61,3.3,-3.38,0.4
A652,05/06/2018,22,20.1,20.3,20.0,83,85,83,17.2,17.6,17.1,1013.8,1013.8,1013.3,1.0,84,2.2,-1.14,0.0
A652,05/06/2018,21,20.1,20.7,20.0,85,85,81,17.4,17.5,17.2,1013.5,1013.5,1012.9,0.5,68,4.8,-0.20,0.2
A652,05/06/2018,20,20.6,20.7,20.4,81,82,80,17.3,17.3,17.1,1012.9,1013.0,1012.8,2.9,101,4.3,35.81,0.0
A652,05/06/2018,19,20.6,21.0,20.6,80,80,78,17.0,17.2,16.8,1012.9,1013.2,1012.9,1.9,131,3.8,164.6,0.0
A652,05/06/2018,18,21.0,22.2,21.0,78,78,74,17.0,17.7,16.6,1013.2,1013.2,1013.0,2.6,136,3.8,453.9,0.0
A652,05/06/2018,17,22.0,22.5,21.3,74,76,73,17.3,17.9,16.5,1013.2,1013.8,1013.0,2.0,127,3.6,897.8,0.0
A652,05/06/2018,16,22.1,22.3,21.5,76,77,74,17.6,18.0,16.7,1013.7,1014.4,1013.7,2.2,139,2.9,853.6,0.0
A652,05/06/2018,15,21.9,23.2,21.9,74,76,72,17.0,18.7,17.0,1014.4,1015.2,1014.4,2.2,138,3.0,1179.,0.0
A652,05/06/2018,14,22.6,22.7,21.0,75,76,71,18.0,18.2,16.0,1015.2,1015.8,1015.2,2.3,127,3.1,1111.,0.0
A652,05/06/2018,13,21.0,21.2,20.4,73,78,73,16.0,17.0,15.9,1015.7,1015.9,1015.6,1.6,96,4.2,778.9,0.0
A652,05/06/2018,12,20.6,21.0,19.9,78,81,78,16.7,17.4,16.3,1015.6,1016.0,1015.5,1.7,85,4.2,649.0,0.0
A652,05/06/2018,11,20.3,21.1,19.1,80,86,79,16.8,18.0,16.6,1015.6,1015.7,1015.4,1.5,87,3.1,613.9,0.0
A652,05/06/2018,10,19.1,19.2,18.8,86,86,85,16.6,16.8,16.4,1015.6,1015.7,1015.4,1.0,49,3.5,39.97,0.0
A652,05/06/2018,09,19.0,19.7,19.0,85,85,81,16.5,16.7,16.0,1015.6,1015.6,1014.8,1.7,83,3.5,-2.51,0.0
A652,05/06/2018,08,19.6,19.7,19.4,81,81,79,16.2,16.2,15.8,1015.0,1015.4,1015.0,0.8,82,3.0,-1.27,0.0
A652,05/06/2018,07,19.5,19.7,19.5,80,80,79,15.9,16.1,15.8,1015.4,1015.9,1015.3,0.8,46,1.8,-0.17,0.0
A652,05/06/2018,06,19.5,19.6,19.4,79,80,79,15.8,16.1,15.8,1015.9,1016.1,1015.8,0.7,7,3.3,0.530,0.0
A652,05/06/2018,05,19.5,19.5,19.3,80,83,80,15.9,16.4,15.9,1016.1,1017.2,1016.1,1.4,15,3.3,0.058,0.0
A652,05/06/2018,04,19.5,19.6,19.3,82,83,82,16.4,16.5,16.2,1017.2,1017.7,1017.2,1.1,91,1.9,1.647,0.0
A652,05/06/2018,03,19.4,19.4,19.2,83,85,83,16.4,16.7,16.3,1017.7,1017.9,1017.5,0.6,38,5.6,0.703,0.0
A652,05/06/2018,02,19.3,19.5,19.3,84,85,83,16.6,16.8,16.5,1017.9,1018.4,1017.7,1.8,15,6.2,-0.02,0.0
A652,05/06/2018,01,19.5,19.7,19.5,83,83,83,16.6,16.8,16.5,1018.4,1019.0,1018.3,1.7,24,4.4,1.171,0.0
A652,05/06/2018,00,19.6,19.9,19.5,83,84,81,16.7,16.9,16.5,1019.0,1019.3,1019.0,0.7,42,3.3,2.189,0.0
A652,06/06/2018,23,22.1,22.1,22.0,82,82,80,18.9,18.9,18.4,1011.2,1011.3,1010.6,2.1,280,6.4,0.826,0.0
A652,06/06/2018,22,22.1,22.1,21.8,80,83,79,18.5,18.9,18.3,1010.6,1010.6,1009.7,3.2,275,6.6,0.776,0.0
A652,06/06/2018,21,21.8,22.1,21.8,83,83,80,18.8,18.8,18.4,1009.7,1009.7,1008.9,3.5,275,7.5,2.504,0.0
A652,06/06/2018,20,22.0,22.4,22.0,81,81,76,18.5,18.6,17.9,1009.0,1009.0,1008.1,3.2,275,7.3,108.7,0.0
A652,06/06/2018,19,22.4,23.1,22.3,76,76,73,18.0,18.2,17.8,1008.1,1008.3,1007.9,3.7,273,8.9,539.5,0.0
A652,06/06/2018,18,23.1,24.0,23.1,73,74,66,18.1,18.2,17.3,1007.9,1008.1,1007.9,4.6,274,8.2,1533.,0.0
A652,06/06/2018,17,24.0,24.5,24.0,66,67,58,17.3,17.5,15.6,1007.9,1008.3,1007.9,4.7,269,9.7,2049.,0.0
A652,06/06/2018,16,24.2,25.3,23.8,59,64,53,15.6,17.2,14.9,1008.3,1008.9,1008.3,5.2,271,11.9,2035.,0.0
A652,06/06/2018,15,24.1,25.6,23.8,61,64,54,16.2,16.9,15.0,1008.7,1008.9,1008.3,5.9,274,13.4,1486.,0.0
A652,06/06/2018,14,25.6,26.9,23.9,55,71,54,15.8,19.1,15.7,1008.9,1009.0,1008.4,4.5,280,10.6,1519.,0.0
A652,06/06/2018,13,24.7,26.4,24.0,71,71,50,19.0,19.0,15.2,1008.4,1008.4,1007.6,3.8,180,6.4,860.1,0.0
A652,06/06/2018,12,26.4,26.6,25.7,50,51,48,15.2,15.2,14.6,1007.7,1007.7,1007.1,2.5,306,8.5,334.0,0.0
A652,06/06/2018,11,25.8,26.1,25.2,51,52,47,14.7,14.9,13.8,1007.1,1007.1,1005.9,3.3,298,11.3,249.6,0.0
A652,06/06/2018,10,26.1,26.2,22.2,48,66,47,14.2,15.7,13.9,1006.0,1006.0,1005.4,1.9,339,11.3,27.50,0.0
A652,06/06/2018,09,22.3,23.7,22.2,66,67,57,15.6,15.8,14.7,1005.4,1005.6,1005.3,5.2,152,7.4,-1.59,0.0
A652,06/06/2018,08,22.8,23.0,21.8,62,66,61,15.2,15.3,14.8,1005.5,1005.9,1005.4,1.6,3,6.5,0.075,0.0
A652,06/06/2018,07,21.8,23.0,21.7,66,66,58,15.1,15.1,14.2,1005.9,1006.6,1005.7,2.2,348,5.6,-0.85,0.0
A652,06/06/2018,06,23.0,23.0,21.6,59,68,59,14.6,15.5,14.6,1006.6,1007.3,1006.6,1.0,50,3.4,-0.81,0.0
A652,06/06/2018,05,21.7,21.9,20.8,68,77,67,15.5,16.6,15.4,1007.3,1008.3,1007.2,1.0,17,6.2,-0.24,0.0
A652,06/06/2018,04,20.8,20.8,19.9,77,86,77,16.6,17.4,16.5,1008.3,1009.2,1008.3,1.5,12,10.5,-0.28,0.0
A652,06/06/2018,03,19.9,19.9,19.5,86,88,86,17.4,17.5,17.3,1009.2,1009.7,1009.0,2.0,85,12.1,-2.13,0.0
A652,06/06/2018,02,19.6,19.9,19.4,88,88,87,17.5,17.6,17.3,1009.6,1012.6,1009.6,5.5,16,12.1,-3.14,0.0
A652,06/06/2018,01,19.9,19.9,19.7,87,87,86,17.6,17.6,17.4,1012.6,1013.7,1012.6,1.5,101,4.5,0.021,0.0
A652,06/06/2018,00,19.8,20.2,19.8,86,86,85,17.4,17.6,17.3,1013.7,1014.0,1013.6,1.5,81,3.6,-2.23,0.4
