codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel, vento_rajada,radiacao,precipitacao
A636,21/05/2018,15,23.7,24.3,23.4,32,42,30,6.0,9.7,5.3,1014.9,1015.9,1014.9,0.8,197,3.4,2596.,0.0
A636,21/05/2018,14,23.4,23.6,22.7,40,45,36,9.0,10.6,7.7,1015.9,1016.6,1015.9,1.3,335,3.1,2392.,0.0
A636,21/05/2018,13,22.9,22.9,21.0,42,61,42,9.4,13.8,9.4,1016.6,1016.9,1016.6,1.1,66,3.8,2030.,0.0
A636,21/05/2018,12,21.1,21.2,16.4,61,90,61,13.3,16.5,13.3,1016.9,1016.9,1016.2,1.0,40,3.0,1391.,0.0
A636,21/05/2018,11,16.7,16.7,11.8,90,90,90,15.0,15.0,10.2,1016.2,1016.2,1015.6,0.0,296,0.4,585.2,0.0
A636,21/05/2018,10,11.8,11.8,11.4,90,90,90,10.1,10.1,9.8,1015.6,1015.6,1014.8,0.0,252,0.5,49.29,0.0
A636,21/05/2018,09,11.6,11.9,11.5,90,90,90,9.9,10.3,9.9,1014.8,1014.8,1014.2,0.0,268,0.6,5.778,0.0
A636,21/05/2018,08,11.9,12.1,11.8,90,90,90,10.3,10.5,10.1,1014.2,1014.2,1013.8,0.0,256,0.5,4.772,0.0
A636,21/05/2018,07,12.1,12.5,12.1,90,90,89,10.4,10.8,10.4,1013.8,1013.8,1013.6,0.0,279,0.9,4.941,0.0
A636,21/05/2018,06,12.2,12.5,12.2,89,89,89,10.6,10.8,10.6,1013.6,1013.6,1013.5,0.0,261,0.8,5.337,0.0
A636,21/05/2018,05,12.5,12.8,12.4,89,89,89,10.8,11.1,10.7,1013.6,1013.7,1013.5,0.1,241,1.0,6.062,0.0
A636,21/05/2018,04,12.7,13.0,12.6,89,89,89,10.9,11.2,10.9,1013.7,1013.9,1013.7,0.0,250,0.8,3.050,0.0
A636,21/05/2018,03,13.0,13.6,13.0,89,89,88,11.2,11.7,11.2,1013.9,1013.9,1013.8,0.0,274,0.6,-1.05,0.0
A636,21/05/2018,02,13.6,13.8,13.5,89,89,88,11.7,12.0,11.6,1013.9,1013.9,1013.7,0.1,258,0.9,-3.01,0.0
A636,21/05/2018,01,13.8,14.3,13.8,88,88,87,11.8,12.3,11.8,1013.7,1013.7,1013.4,0.0,273,1.2,-3.44,0.0
A636,21/05/2018,00,14.2,15.0,14.2,87,87,85,12.1,12.6,12.0,1013.4,1013.4,1012.9,0.0,238,1.6,-3.52,0.0
A636,22/05/2018,23,15.3,15.8,15.2,88,88,87,13.2,13.6,13.2,1016.9,1016.9,1016.2,0.0,251,0.6,-1.08,0.0
A636,22/05/2018,22,15.8,16.8,15.8,87,87,85,13.6,14.3,13.6,1016.2,1016.2,1015.6,0.1,264,0.7,-2.98,0.0
A636,22/05/2018,21,16.8,18.7,16.8,85,85,77,14.3,14.6,14.3,1015.6,1015.6,1014.9,0.1,250,1.3,2.232,0.0
A636,22/05/2018,20,18.7,23.1,18.7,77,77,57,14.6,14.7,14.0,1014.9,1014.9,1014.5,0.2,246,1.9,249.2,0.0
A636,22/05/2018,19,23.2,23.9,23.2,57,58,50,14.1,14.8,12.8,1014.6,1014.6,1014.2,0.6,179,3.2,1037.,0.0
A636,22/05/2018,18,23.9,24.7,23.5,52,55,48,13.5,14.4,12.4,1014.3,1014.5,1014.2,1.0,152,4.7,1682.,0.0
A636,22/05/2018,17,24.5,24.7,23.8,50,51,46,13.4,13.8,12.1,1014.4,1015.0,1014.4,1.1,121,4.0,2158.,0.0
A636,22/05/2018,16,24.3,25.7,24.1,47,49,40,12.3,13.0,10.4,1015.0,1016.1,1015.0,1.5,155,3.9,2414.,0.0
A636,22/05/2018,15,24.5,24.5,23.1,43,51,43,11.2,13.1,10.7,1016.1,1017.3,1016.1,0.5,85,4.2,2406.,0.0
A636,22/05/2018,14,23.1,23.5,22.3,47,52,45,11.3,12.7,10.3,1017.3,1018.3,1017.3,1.8,348,4.6,2295.,0.0
A636,22/05/2018,13,22.4,22.9,20.6,49,71,48,11.2,14.8,10.8,1018.3,1018.7,1018.3,0.8,18,4.0,1936.,0.0
A636,22/05/2018,12,20.6,20.7,15.8,71,89,68,15.1,15.3,13.8,1018.6,1018.6,1018.5,0.0,47,0.5,1369.,0.0
A636,22/05/2018,11,15.8,15.8,11.0,89,90,89,14.0,14.0,9.4,1018.5,1018.5,1018.1,0.0,268,0.5,589.2,0.0
A636,22/05/2018,10,11.1,11.1,10.6,90,90,89,9.4,9.4,8.9,1018.1,1018.1,1017.8,0.1,264,0.8,46.90,0.0
A636,22/05/2018,09,10.7,10.8,10.6,89,89,89,9.0,9.2,8.9,1017.8,1017.8,1017.0,0.1,260,0.5,3.186,0.0
A636,22/05/2018,08,10.8,11.1,10.8,89,89,89,9.1,9.4,9.1,1017.0,1017.0,1016.7,0.1,258,0.6,2.868,0.0
A636,22/05/2018,07,11.0,11.3,10.8,89,89,89,9.3,9.5,9.1,1016.7,1016.7,1016.3,0.1,255,0.7,0.635,0.0
A636,22/05/2018,06,11.2,11.6,11.1,89,89,89,9.5,9.8,9.4,1016.4,1016.7,1016.4,0.1,257,0.8,0.132,0.0
A636,22/05/2018,05,11.6,11.7,11.4,89,89,89,9.8,9.9,9.6,1016.7,1017.1,1016.7,0.1,262,0.7,-0.57,0.0
A636,22/05/2018,04,11.7,12.0,11.6,89,89,88,9.9,10.1,9.8,1017.1,1017.5,1017.1,0.0,263,0.9,-0.99,0.0
A636,22/05/2018,03,11.9,12.1,11.8,88,88,87,10.0,10.1,9.9,1017.5,1017.7,1017.5,0.0,256,0.6,-1.17,0.0
A636,22/05/2018,02,12.0,12.3,12.0,87,87,87,10.0,10.2,9.9,1017.7,1017.8,1017.7,0.0,261,0.9,-2.44,0.0
A636,22/05/2018,01,12.3,12.7,12.3,87,87,86,10.2,10.5,10.1,1017.8,1017.8,1017.6,0.1,269,0.9,-2.03,0.0
A636,22/05/2018,00,12.7,13.4,12.7,86,87,86,10.5,11.1,10.5,1017.6,1017.6,1017.2,0.2,253,1.2,-3.16,0.0
A636,23/05/2018,23,20.5,20.7,19.4,73,80,72,15.5,16.3,15.3,1022.0,1022.0,1021.5,0.7,236,2.9,-2.86,0.0
A636,23/05/2018,22,19.5,20.2,19.3,80,80,77,15.9,16.2,15.6,1021.5,1021.5,1020.8,0.3,281,2.7,-3.10,0.0
A636,23/05/2018,21,20.1,21.2,19.9,78,79,70,16.2,16.2,15.5,1020.8,1020.8,1020.4,0.2,246,2.9,5.052,0.0
A636,23/05/2018,20,20.9,22.1,20.7,73,74,67,15.9,16.0,15.4,1020.4,1020.4,1019.7,0.6,182,5.1,194.5,0.0
A636,23/05/2018,19,21.9,23.1,21.9,68,68,64,15.7,16.0,15.2,1019.7,1019.7,1019.2,1.9,199,6.6,774.8,0.0
A636,23/05/2018,18,22.2,23.8,22.2,64,67,59,15.1,16.1,14.9,1019.2,1019.2,1018.8,2.6,213,6.6,1089.,0.0
A636,23/05/2018,17,22.6,22.7,22.0,64,67,64,15.3,15.9,15.2,1018.9,1019.3,1018.9,1.4,188,7.7,1075.,0.0
A636,23/05/2018,16,22.3,23.1,22.2,67,68,64,15.9,16.4,15.6,1019.3,1019.5,1019.3,2.6,201,6.3,910.7,0.0
A636,23/05/2018,15,23.1,23.4,22.0,65,67,64,16.1,16.8,15.2,1019.5,1020.0,1019.4,1.6,252,4.8,1047.,0.0
A636,23/05/2018,14,22.4,22.9,21.7,65,70,64,15.4,16.5,15.4,1020.0,1020.2,1020.0,2.1,256,4.9,1118.,0.0
A636,23/05/2018,13,22.8,23.0,21.1,68,76,67,16.7,17.3,16.0,1020.2,1020.2,1020.0,0.5,124,4.5,1812.,0.0
A636,23/05/2018,12,21.3,21.5,17.8,74,90,73,16.5,18.5,16.1,1020.0,1020.0,1019.2,1.2,169,2.5,1326.,0.0
A636,23/05/2018,11,17.8,17.8,13.7,90,90,90,16.1,16.1,12.0,1019.2,1019.2,1018.4,0.0,304,0.3,536.0,0.0
A636,23/05/2018,10,13.7,13.7,13.2,90,90,90,12.0,12.0,11.5,1018.4,1018.4,1017.4,0.0,260,0.4,52.93,0.0
A636,23/05/2018,09,13.3,13.4,13.2,90,90,89,11.7,11.8,11.5,1017.3,1017.3,1016.8,0.0,270,0.4,7.785,0.0
A636,23/05/2018,08,13.3,13.7,13.3,89,90,89,11.6,12.0,11.6,1016.9,1016.9,1016.5,0.0,284,0.6,6.091,0.0
A636,23/05/2018,07,13.6,13.7,13.4,89,90,89,11.9,12.0,11.7,1016.5,1016.5,1016.2,0.1,270,0.6,0.161,0.0
A636,23/05/2018,06,13.7,14.0,13.7,89,89,89,12.0,12.2,11.9,1016.3,1016.7,1016.3,0.0,261,0.6,-1.25,0.0
A636,23/05/2018,05,14.0,14.1,13.9,89,89,89,12.2,12.3,12.2,1016.7,1017.0,1016.7,0.0,261,0.5,-1.86,0.0
A636,23/05/2018,04,13.9,14.3,13.9,89,89,89,12.2,12.5,12.2,1017.0,1017.5,1017.0,0.0,267,0.5,-0.23,0.0
A636,23/05/2018,03,14.2,14.5,14.2,89,89,89,12.4,12.7,12.4,1017.4,1017.6,1017.3,0.0,257,0.7,0.025,0.0
A636,23/05/2018,02,14.4,14.7,14.4,89,89,88,12.6,12.8,12.6,1017.3,1017.4,1017.3,0.0,258,0.5,0.214,0.0
A636,23/05/2018,01,14.7,15.0,14.7,88,89,88,12.8,13.1,12.8,1017.3,1017.3,1017.1,0.0,266,0.6,-0.88,0.0
A636,23/05/2018,00,14.9,15.3,14.9,88,88,88,13.0,13.2,12.9,1017.1,1017.1,1016.9,0.0,256,0.6,-0.73,0.0
A636,24/05/2018,23,18.3,19.4,18.3,85,85,77,15.7,15.7,15.2,1022.0,1022.0,1021.5,0.0,215,1.1,-3.50,0.0
A636,24/05/2018,22,19.4,21.1,19.4,77,77,72,15.2,15.9,15.2,1021.5,1021.5,1021.1,0.3,264,3.4,-3.53,0.0
A636,24/05/2018,21,21.0,21.3,21.0,72,73,72,15.8,16.2,15.8,1021.1,1021.1,1020.6,1.3,239,5.3,5.866,0.0
A636,24/05/2018,20,21.3,22.5,21.3,72,72,65,16.0,16.1,15.6,1020.6,1020.6,1020.2,1.7,243,5.7,242.5,0.0
A636,24/05/2018,19,22.4,23.7,22.4,65,65,60,15.5,16.0,15.3,1020.2,1020.2,1020.1,2.4,246,5.7,934.2,0.0
A636,24/05/2018,18,23.6,24.4,23.4,61,62,57,15.7,16.3,15.0,1020.1,1020.2,1020.1,1.6,241,5.3,1564.,0.0
A636,24/05/2018,17,24.2,24.8,23.7,60,62,56,16.1,16.5,15.0,1020.2,1020.8,1020.2,1.5,29,5.4,2046.,0.0
A636,24/05/2018,16,24.5,24.7,23.8,60,62,56,16.3,16.5,15.2,1020.8,1021.6,1020.7,2.1,87,5.4,2301.,0.0
A636,24/05/2018,15,23.8,25.7,23.4,59,63,49,15.4,16.6,13.9,1021.6,1022.4,1021.6,1.5,312,4.2,1888.,0.0
A636,24/05/2018,14,25.7,25.7,23.9,53,60,51,15.3,16.3,13.8,1022.4,1023.0,1022.4,0.3,153,2.8,2173.,0.0
A636,24/05/2018,13,24.5,24.5,22.3,59,65,57,16.1,16.1,14.6,1023.0,1023.2,1023.0,0.4,42,2.3,1832.,0.0
A636,24/05/2018,12,22.6,23.0,19.8,64,87,64,15.6,18.7,15.6,1023.1,1023.2,1023.0,0.3,43,1.3,1257.,0.0
A636,24/05/2018,11,19.8,19.8,15.9,87,90,87,17.6,17.6,14.1,1023.0,1023.0,1022.5,0.0,283,0.3,511.9,0.0
A636,24/05/2018,10,15.9,16.3,15.7,89,89,89,14.1,14.5,13.9,1022.5,1022.5,1021.8,0.0,255,0.4,57.88,0.0
A636,24/05/2018,09,16.3,16.8,16.3,89,89,89,14.5,14.9,14.5,1021.8,1021.8,1021.5,0.0,215,1.0,-0.14,0.0
A636,24/05/2018,08,16.7,16.8,16.7,89,89,89,14.9,15.0,14.9,1021.5,1021.6,1021.4,0.0,238,0.7,2.419,0.0
A636,24/05/2018,07,16.7,16.7,16.2,89,89,89,14.9,14.9,14.4,1021.6,1021.8,1021.6,0.0,244,0.6,3.742,0.0
A636,24/05/2018,06,16.2,16.3,16.0,89,89,89,14.4,14.4,14.2,1021.8,1022.0,1021.8,0.0,299,0.7,1.401,0.0
A636,24/05/2018,05,16.1,16.6,16.0,89,89,88,14.2,14.6,14.0,1022.0,1022.4,1021.9,0.1,201,1.0,-1.14,0.0
A636,24/05/2018,04,16.5,17.4,16.5,88,88,87,14.5,15.2,14.5,1022.4,1022.5,1022.4,0.1,241,1.4,-3.07,0.0
A636,24/05/2018,03,17.4,18.4,17.4,87,87,86,15.3,16.0,15.2,1022.5,1022.7,1022.5,0.2,243,0.9,-3.23,0.0
A636,24/05/2018,02,18.4,18.5,18.4,86,86,85,15.9,16.0,15.8,1022.7,1022.8,1022.6,0.0,282,0.6,-2.07,0.0
A636,24/05/2018,01,18.4,19.0,18.4,85,85,82,15.8,15.8,15.7,1022.6,1022.7,1022.4,0.0,239,0.7,-3.36,0.0
A636,24/05/2018,00,19.0,20.5,19.0,82,82,73,15.7,15.8,15.2,1022.4,1022.4,1022.0,0.0,54,2.6,-3.35,0.0
A636,25/05/2018,23,20.9,21.1,20.6,76,78,75,16.4,16.7,16.4,1021.0,1021.1,1020.5,0.4,209,4.8,-2.95,0.0
A636,25/05/2018,22,21.0,21.2,20.9,76,76,74,16.6,16.6,16.3,1020.5,1020.5,1020.1,1.9,243,4.8,-3.23,0.0
A636,25/05/2018,21,21.1,21.2,20.8,75,78,75,16.4,16.9,16.4,1020.0,1020.0,1019.6,1.5,248,4.6,3.697,0.0
A636,25/05/2018,20,21.1,21.7,21.1,77,77,74,16.9,16.9,16.8,1019.7,1019.7,1019.5,1.6,232,4.8,198.0,0.0
A636,25/05/2018,19,21.7,22.2,21.7,74,75,71,16.9,17.1,16.6,1019.5,1019.8,1019.5,1.3,230,6.2,491.4,0.0
A636,25/05/2018,18,22.2,23.3,22.0,72,72,68,16.9,17.5,16.6,1019.8,1019.8,1019.6,1.7,251,6.3,975.6,0.0
A636,25/05/2018,17,23.1,24.4,22.7,68,69,61,16.8,17.2,16.0,1019.8,1020.2,1019.7,2.1,272,6.9,1849.,0.0
A636,25/05/2018,16,24.4,24.6,23.5,61,65,59,16.4,17.2,15.4,1020.2,1021.1,1020.2,1.3,204,5.1,2323.,0.0
A636,25/05/2018,15,24.4,24.7,23.3,62,64,60,16.6,16.9,15.8,1021.1,1021.9,1021.1,1.5,118,4.9,2208.,0.0
A636,25/05/2018,14,24.5,24.9,23.0,60,64,56,16.3,16.3,14.6,1021.9,1022.4,1021.9,1.1,90,3.7,2199.,0.0
A636,25/05/2018,13,23.5,23.5,22.3,63,74,60,16.0,17.4,15.2,1022.4,1022.6,1022.4,0.9,57,2.3,1688.,0.0
A636,25/05/2018,12,22.3,22.8,19.4,74,89,70,17.4,19.4,16.4,1022.5,1022.5,1021.9,0.4,118,1.7,1173.,0.0
A636,25/05/2018,11,19.3,19.3,16.1,89,90,89,17.6,17.6,14.4,1021.9,1022.0,1021.3,0.0,286,1.1,427.9,0.0
A636,25/05/2018,10,16.1,16.4,16.0,89,90,89,14.4,14.6,14.2,1021.3,1021.4,1021.1,0.0,261,0.7,56.17,0.0
A636,25/05/2018,09,16.3,16.3,15.7,90,90,89,14.6,14.6,14.0,1021.2,1021.2,1020.7,0.0,256,0.5,6.998,0.0
A636,25/05/2018,08,15.8,15.8,15.4,89,89,89,14.0,14.0,13.6,1020.7,1020.7,1020.4,0.0,267,0.4,6.161,0.0
A636,25/05/2018,07,15.6,15.9,15.5,89,89,89,13.8,14.1,13.7,1020.4,1020.5,1020.4,0.0,270,1.3,1.850,0.0
A636,25/05/2018,06,15.5,15.7,15.5,89,89,89,13.7,13.9,13.7,1020.4,1021.0,1020.4,0.1,253,1.1,-1.31,0.0
A636,25/05/2018,05,15.6,16.1,15.6,89,89,89,13.7,14.2,13.7,1021.0,1021.5,1021.0,0.0,283,0.7,-1.74,0.0
A636,25/05/2018,04,16.1,17.0,16.1,89,89,88,14.2,15.0,14.2,1021.5,1021.8,1021.5,0.0,249,0.6,-2.75,0.0
A636,25/05/2018,03,17.0,17.9,17.0,88,88,87,15.0,15.6,15.0,1021.8,1022.0,1021.8,0.0,251,1.4,-3.19,0.0
A636,25/05/2018,02,17.9,18.5,17.9,87,87,87,15.7,16.2,15.7,1022.0,1022.5,1022.0,0.1,259,0.9,-1.54,0.0
A636,25/05/2018,01,18.3,18.4,18.2,87,87,85,16.0,16.0,15.8,1022.5,1022.5,1022.3,0.1,251,0.9,-2.09,0.0
A636,25/05/2018,00,18.3,18.6,18.3,85,85,85,15.8,16.0,15.7,1022.3,1022.3,1022.0,0.0,208,1.0,-3.11,0.0
A636,26/05/2018,23,18.8,19.2,18.6,81,83,81,15.5,16.0,15.5,1020.6,1020.6,1020.3,0.3,244,1.9,-3.28,0.0
A636,26/05/2018,22,18.7,19.5,18.6,82,82,80,15.6,16.2,15.5,1020.3,1020.3,1019.2,0.6,182,2.4,-3.54,0.0
A636,26/05/2018,21,19.2,21.1,19.2,81,81,73,15.9,16.1,15.8,1019.2,1019.2,1018.4,0.1,235,1.9,2.488,0.0
A636,26/05/2018,20,21.1,24.5,21.1,73,73,56,16.0,16.2,15.0,1018.5,1018.5,1018.3,0.7,210,3.1,255.8,0.0
A636,26/05/2018,19,24.2,25.4,24.0,58,59,53,15.3,15.8,14.9,1018.4,1018.4,1018.3,1.5,264,4.0,941.8,0.0
A636,26/05/2018,18,25.0,25.3,24.4,55,58,53,15.2,15.8,14.9,1018.3,1018.7,1018.3,1.6,242,5.4,1513.,0.0
A636,26/05/2018,17,24.7,26.4,24.3,56,58,42,15.2,15.7,12.0,1018.7,1019.2,1018.7,2.2,245,5.4,1592.,0.0
A636,26/05/2018,16,25.7,26.4,25.3,43,50,42,12.3,14.6,12.3,1019.2,1020.4,1019.2,1.3,65,4.6,2351.,0.0
A636,26/05/2018,15,25.7,26.0,24.8,47,51,46,13.5,14.7,12.8,1020.4,1021.1,1020.4,1.4,42,5.4,2503.,0.0
A636,26/05/2018,14,25.3,25.3,23.7,50,59,50,14.2,15.3,13.7,1021.1,1021.6,1021.1,2.1,39,6.1,2272.,0.0
A636,26/05/2018,13,24.2,24.2,22.4,59,66,56,15.6,16.2,14.6,1021.6,1021.9,1021.6,1.6,29,4.1,1803.,0.0
A636,26/05/2018,12,23.0,23.1,18.7,63,87,63,15.7,18.3,15.5,1021.8,1021.8,1021.5,1.0,359,3.1,969.4,0.0
A636,26/05/2018,11,18.7,19.1,17.1,86,88,86,16.3,16.8,15.1,1021.5,1021.5,1020.9,0.0,182,1.0,340.8,0.0
A636,26/05/2018,10,17.1,17.5,16.9,88,88,87,15.0,15.3,14.8,1020.9,1020.9,1020.3,0.1,245,1.8,53.13,0.0
A636,26/05/2018,09,17.4,19.4,17.4,87,87,82,15.1,16.6,15.0,1020.3,1020.3,1019.8,0.1,248,3.8,-2.43,0.0
A636,26/05/2018,08,18.4,18.9,17.3,84,88,84,15.7,16.6,15.2,1019.8,1019.9,1019.7,1.0,291,3.8,0.495,0.0
A636,26/05/2018,07,17.9,18.1,17.9,87,87,87,15.7,15.9,15.7,1019.9,1020.1,1019.9,0.3,262,1.6,4.257,0.0
A636,26/05/2018,06,18.0,18.6,17.9,87,87,85,15.8,16.0,15.5,1020.1,1020.2,1019.9,0.4,244,2.3,5.036,0.0
A636,26/05/2018,05,18.5,18.9,18.5,85,86,85,15.9,16.5,15.9,1020.2,1020.8,1020.2,0.8,260,2.2,4.991,0.0
A636,26/05/2018,04,18.8,19.2,18.8,86,87,86,16.4,16.9,16.4,1020.7,1021.0,1020.7,0.1,250,1.5,6.969,0.0
A636,26/05/2018,03,18.9,19.0,18.9,87,87,85,16.7,16.8,16.5,1021.0,1021.0,1020.9,0.5,266,1.8,8.016,0.0
A636,26/05/2018,02,19.0,19.9,19.0,85,85,83,16.4,17.0,16.4,1021.0,1021.1,1020.9,0.3,236,1.9,4.006,0.0
A636,26/05/2018,01,19.8,20.1,19.8,83,83,81,16.9,16.9,16.5,1021.1,1021.1,1021.0,0.1,202,1.1,-2.40,0.0
A636,26/05/2018,00,20.0,20.9,20.0,81,81,76,16.6,16.6,16.3,1021.0,1021.0,1020.9,0.0,269,2.0,-3.44,0.0
A636,27/05/2018,23,17.6,20.0,17.6,83,83,72,14.7,14.9,14.5,1022.7,1022.7,1022.1,0.0,257,3.0,-3.53,0.0
A636,27/05/2018,22,19.5,20.8,19.3,74,74,69,14.7,14.9,14.4,1022.1,1022.1,1021.4,1.1,223,4.5,-3.54,0.0
A636,27/05/2018,21,20.3,21.7,20.1,71,71,64,14.8,15.0,14.5,1021.3,1021.4,1020.9,1.9,238,5.3,3.984,0.0
A636,27/05/2018,20,21.6,23.1,21.6,64,65,59,14.5,15.0,14.4,1020.9,1020.9,1020.4,2.2,243,5.3,221.4,0.0
A636,27/05/2018,19,23.0,23.6,23.0,59,60,57,14.6,15.1,14.5,1020.4,1020.4,1020.1,2.2,244,7.2,967.6,0.0
A636,27/05/2018,18,23.4,24.3,23.4,58,60,56,14.5,15.7,14.5,1020.2,1020.5,1020.1,3.2,247,7.2,1606.,0.0
A636,27/05/2018,17,24.1,25.4,24.0,58,58,51,15.4,15.8,14.0,1020.5,1021.1,1020.5,1.6,291,6.8,2047.,0.0
A636,27/05/2018,16,25.1,25.8,24.7,54,58,52,15.2,16.7,14.4,1021.1,1021.9,1021.0,1.8,183,5.6,2383.,0.0
A636,27/05/2018,15,25.3,25.9,24.8,53,57,51,15.2,16.4,14.5,1021.9,1022.6,1021.9,1.7,94,4.4,2441.,0.0
A636,27/05/2018,14,24.8,25.6,24.0,51,57,51,14.1,15.6,13.9,1022.6,1023.0,1022.6,1.2,98,3.8,2241.,0.0
A636,27/05/2018,13,24.1,24.4,23.0,55,62,55,14.5,16.1,14.4,1023.0,1023.0,1022.8,0.6,56,1.8,1863.,0.0
A636,27/05/2018,12,23.0,23.3,19.9,62,81,61,15.2,17.1,14.9,1022.8,1022.8,1022.0,0.6,47,1.8,1275.,0.0
A636,27/05/2018,11,20.0,20.1,15.6,81,89,80,16.5,17.1,13.8,1022.0,1022.1,1021.6,0.0,313,0.6,490.7,0.0
A636,27/05/2018,10,15.6,16.1,15.5,89,89,88,13.8,14.2,13.6,1021.6,1021.6,1021.0,0.0,253,1.8,54.57,0.0
A636,27/05/2018,09,16.1,16.8,16.1,88,88,87,14.1,14.7,14.1,1021.0,1021.0,1020.6,0.6,263,1.8,-2.68,0.0
A636,27/05/2018,08,16.8,17.9,16.8,87,88,86,14.6,15.8,14.6,1020.6,1020.6,1020.2,0.4,269,1.5,-1.31,0.0
A636,27/05/2018,07,17.3,17.3,16.6,88,88,87,15.2,15.2,14.6,1020.2,1020.2,1020.1,0.1,279,1.2,0.313,0.0
A636,27/05/2018,06,16.6,16.6,15.9,88,88,87,14.6,14.6,13.8,1020.1,1020.5,1020.1,0.1,264,1.7,-1.56,0.0
A636,27/05/2018,05,16.1,16.2,15.7,88,88,87,14.1,14.1,13.5,1020.4,1020.9,1020.4,0.6,253,1.7,-2.93,0.0
