"UNIDADE";"SETOR";"CÓDIGO DA FUNÇÃO";"FUNÇÃO";"NÍVEL";"QUANTIDADE";"SEM_NOME";"SEM_NOME"
"DG";"ACT";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"3"
"DG";"ACT";"ADMINISTRATIVA";"2";"801306";"ASSESSOR DE CONTRATAÇÃO";"CJ-2";"1"
"DG";"ACT";"ADMINISTRATIVA";"2";"801310";"ESPECIALISTA DE CONTRATAÇÃO";"CJ-1";"2"
"DG";"CPID";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"2"
"DG";"CPID";"ADMINISTRATIVA";"2";"801157";"CHEFE DE COMISSAO";"CJ-1";"1"
"DG";"CSEG";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"DG";"CSEG";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"DG";"CSEG";"ADMINISTRATIVA";"2";"801823";"SUPERVISOR";"CJ-1";"1"
"DG";"CSEG";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"DG";"DG-GAB";"ADMINISTRATIVA";"2";"801149";"CHEFE DE GABINETE";"FC-05";"1"
"DG";"DG-GAB";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"4"
"DG";"DG-GAB";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"4"
"DG";"DG-GAB";"ADMINISTRATIVA";"2";"801303";"ASSISTENTE DE DIRETOR GERAL";"CJ-1";"5"
"DG";"DISEG-CAP";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"DG";"DISEG-CAP";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"DG";"DISEG-INT";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"DG";"DISEG-INT";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"DG";"SAM";"ADMINISTRATIVA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"DG";"SCO";"ADMINISTRATIVA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"DG";"SECSEG-DC";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"DG";"SECSEG-L/G";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"DG";"SECSEG-NI";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"DG";"SECSEG-NT";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"DG";"SECSEG-SEDE";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"DG";"SECSEG-SG";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"DG";"SEP";"ADMINISTRATIVA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"DG";"SGP";"ADMINISTRATIVA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"DG";"SMI";"ADMINISTRATIVA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"DG";"SOF";"ADMINISTRATIVA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"DG";"SOP";"ADMINISTRATIVA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"DG";"SST";"ADMINISTRATIVA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"DG";"STI";"ADMINISTRATIVA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"EJ1";"CEPE";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"EJ1";"CEPE";"ADMINISTRATIVA";"2";"801823";"SUPERVISOR";"CJ-1";"1"
"EJ1";"CEPE";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"EJ1";"COAD";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"EJ1";"COAD";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"EJ1";"DAPAD";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"EJ1";"DAPAD";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"EJ1";"DIENS";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"EJ1";"DIENS";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"EJ1";"DIENS";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"EJ1";"DIPCO";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"EJ1";"DIPCO";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"EJ1";"DIPEV";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"EJ1";"DIPEV";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"EJ1";"EJ1-GAB";"ADMINISTRATIVA";"2";"801149";"CHEFE DE GABINETE";"FC-05";"1"
"ESACS RJ";"CCAP";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"ESACS RJ";"CCAP";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"ESACS RJ";"CDES";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"ESACS RJ";"CDES";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"ESACS RJ";"CDES";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"ESACS RJ";"DIAAD";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"ESACS RJ";"DIAAD";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"ESACS RJ";"DIACE";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"ESACS RJ";"DIACE";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"ESACS RJ";"DICAP";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"ESACS RJ";"DICAP";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"ESACS RJ";"DIDEP";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"ESACS RJ";"DIDEP";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"ESACS RJ";"DIPEN";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"ESACS RJ";"DIPEN";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"ESACS RJ";"ESACS-GAB";"ADMINISTRATIVA";"2";"801289";"ASSISTENTE DE DIRETOR";"FC-05";"1"
"ESACS RJ";"ESACS-GAB";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"2"
"ESACS RJ";"SECORC";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"PR";"ACE";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"PR";"ACE";"ADMINISTRATIVA";"2";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"1"
"PR";"ACE";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"PR";"ACE";"ADMINISTRATIVA";"2";"801287";"SUPERVISOR E";"CJ-1";"1"
"PR";"ACE";"ADMINISTRATIVA";"2";"800425";"ASSESSOR DA PRESIDENCIA ACE";"CJ-3";"1"
"PR";"AIC";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"2"
"PR";"AIC";"ADMINISTRATIVA";"2";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"1"
"PR";"AIC";"ADMINISTRATIVA";"2";"801287";"SUPERVISOR E";"CJ-1";"1"
"PR";"AIC";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"3"
"PR";"AIC";"ADMINISTRATIVA";"2";"800423";"ASSESSOR DA PRESIDENCIA AIC";"CJ-3";"1"
"PR";"AJU";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"2"
"PR";"AJU";"ADMINISTRATIVA";"2";"801288";"ASSISTENTE JURIDICO";"CJ-1";"3"
"PR";"AJU";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"PR";"AJU";"ADMINISTRATIVA";"2";"800419";"ASSESSOR DA PRESIDENCIA AJU";"CJ-3";"1"
"PR";"AJU";"ADMINISTRATIVA";"2";"801304";"ASSESSOR JURIDICO";"CJ-2";"1"
"PR";"ARR";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"16"
"PR";"ARR";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"PR";"ARR";"JUDICIARIA";"2";"800421";"ASSESSOR DA PRESIDENCIA ARR";"CJ-3";"1"
"PR";"CEJUSC-CAP";"JUDICIARIA";"1";"800620";"ASSIST TEC ESPECIALIZADO";"FC-03";"12"
"PR";"DG";"ADMINISTRATIVA";"2";"801252";"DIRETOR-GERAL";"CJ-4";"1"
"PR";"ESACS RJ";"ADMINISTRATIVA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"PR";"OUV";"ADMINISTRATIVA";"2";"801825";"SUPERVISOR (Ouvidoria)";"CJ-1";"1"
"PR";"OUV";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"3"
"PR";"OUV";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"PR";"SCI";"ADMINISTRATIVA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"PR";"SDE";"ADMINISTRATIVA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"PR";"SECADM";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"PR";"SEDI-GAB";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"2"
"PR";"SEDI-GAB";"JUDICIARIA";"2";"800957";"CHEFE DE SECAO ESPECIALIZADA";"CJ-3";"1"
"PR";"SEDI-GAB";"JUDICIARIA";"2";"800620";"ASSIST TEC ESPECIALIZADO";"FC-03";"7"
"PR";"SGJ";"JUDICIARIA";"2";"801253";"DIRETOR DA SECRETARIA-GERAL JUDICIÁRIA";"CJ-4";"1"
"PR";"SPR";"ADMINISTRATIVA";"2";"800709";"ASSISTENTE SECRETARIO (jurisp)";"FC-05";"2"
"PR";"SPR";"ADMINISTRATIVA";"2";"800708";"SECRETARIO-GERAL DA PRESIDENCIA";"CJ-4";"1"
"PR";"SPR";"ADMINISTRATIVA";"2";"800973";"ASSESSOR DA PRESIDENCIA I";"CJ-3";"1"
"PR";"SPR";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"4"
"PR";"SPR";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"2"
"PR";"SPR";"ADMINISTRATIVA";"2";"800974";"ASSESSOR DA PRESIDENCIA II";"CJ-3";"1"
"PR";"SPR";"ADMINISTRATIVA";"2";"800170";"ASSISTENTE DA PRESIDENCIA";"CJ-2";"2"
"PR";"SPR";"ADMINISTRATIVA";"2";"801823";"SUPERVISOR";"CJ-1";"5"
"PR";"SPR";"ADMINISTRATIVA";"2";"800424";"ASSESSOR DA PRESIDENCIA";"CJ-3";"3"
"PR";"SPR";"ADMINISTRATIVA";"2";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"5"
"PR";"SPR-ADIDAS";"ADMINISTRATIVA";"2";"800700";"CHEFE DE POSTO AVANÇADO FC-6";"FC-06";"6"
"PR";"SPR-ADIDAS";"ADMINISTRATIVA";"2";"800690";"ASSISTENTE DE CHEFE DE POSTO AVANÇADO";"FC-05";"6"
"PR";"SPR-ADIDAS";"ADMINISTRATIVA";"2";"800427";"ASSISTENTE (FC-2)";"FC-02";"5"
"PR";"SPR-ADIDAS";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"7"
"PR";"SPR-ADIDAS";"ADMINISTRATIVA";"2";"801290";"ASSISTENTE DE COORDENADOR";"FC-05";"1"
"PR";"SPR-ADIDAS";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"2"
"PR";"ST1";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"PR";"ST1";"JUDICIARIA";"2";"800620";"ASSIST TEC ESPECIALIZADO";"FC-03";"6"
"PR";"ST1";"JUDICIARIA";"2";"801007";"CHEFE DE SEC DE TURMA";"CJ-3";"1"
"PR";"ST10";"JUDICIARIA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"PR";"ST10";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"PR";"ST10";"JUDICIARIA";"2";"800620";"ASSIST TEC ESPECIALIZADO";"FC-03";"6"
"PR";"ST2";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"PR";"ST2";"JUDICIARIA";"2";"801007";"CHEFE DE SEC DE TURMA";"CJ-3";"1"
"PR";"ST2";"JUDICIARIA";"2";"800620";"ASSIST TEC ESPECIALIZADO";"FC-03";"6"
"PR";"ST3";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"PR";"ST3";"JUDICIARIA";"2";"800620";"ASSIST TEC ESPECIALIZADO";"FC-03";"6"
"PR";"ST3";"JUDICIARIA";"2";"801007";"CHEFE DE SEC DE TURMA";"CJ-3";"1"
"PR";"ST4";"JUDICIARIA";"2";"800620";"ASSIST TEC ESPECIALIZADO";"FC-03";"6"
"PR";"ST4";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"PR";"ST4";"JUDICIARIA";"2";"801007";"CHEFE DE SEC DE TURMA";"CJ-3";"1"
"PR";"ST5";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"PR";"ST5";"JUDICIARIA";"2";"801007";"CHEFE DE SEC DE TURMA";"CJ-3";"1"
"PR";"ST5";"JUDICIARIA";"2";"800620";"ASSIST TEC ESPECIALIZADO";"FC-03";"6"
"PR";"ST6";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"PR";"ST6";"JUDICIARIA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"PR";"ST6";"JUDICIARIA";"2";"800620";"ASSIST TEC ESPECIALIZADO";"FC-03";"6"
"PR";"ST7";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"PR";"ST7";"JUDICIARIA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"PR";"ST7";"JUDICIARIA";"2";"800620";"ASSIST TEC ESPECIALIZADO";"FC-03";"6"
"PR";"ST8";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"PR";"ST8";"JUDICIARIA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"PR";"ST8";"JUDICIARIA";"2";"800620";"ASSIST TEC ESPECIALIZADO";"FC-03";"6"
"PR";"ST9";"JUDICIARIA";"2";"801406";"DIRETOR DE SECRETARIA";"CJ-3";"1"
"PR";"ST9";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"PR";"ST9";"JUDICIARIA";"2";"800620";"ASSIST TEC ESPECIALIZADO";"FC-03";"6"
"SAM";"DCMAT";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SAM";"DCMAT";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SAM";"DDESF";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SAM";"DDESF";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SAM";"DECOM";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SAM";"DECOM";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SAM";"DIMAC";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SAM";"DIMAC";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SAM";"DIMAP";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SAM";"DIMAP";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SAM";"DITRA";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SAM";"DITRA";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SAM";"SAM-GAB";"ADMINISTRATIVA";"2";"800701";"ANALISTA ESPECIALIZADO";"FC-05";"2"
"SAM";"SAM-GAB";"ADMINISTRATIVA";"2";"801823";"SUPERVISOR";"CJ-1";"1"
"SAM";"SECGRA";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SAM";"SECMOB";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SCI";"CACO";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SCI";"CACO";"ADMINISTRATIVA";"2";"800705";"ANALISTA DE CONTROLE INTERNO";"FC-05";"3"
"SCI";"CACO";"ADMINISTRATIVA";"2";"801282";"ESPECIALISTA DE CONTROLE INTERNO";"CJ-1";"1"
"SCI";"CALC";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SCI";"CALC";"ADMINISTRATIVA";"2";"801282";"ESPECIALISTA DE CONTROLE INTERNO";"CJ-1";"1"
"SCI";"CALC";"ADMINISTRATIVA";"2";"800705";"ANALISTA DE CONTROLE INTERNO";"FC-05";"3"
"SCI";"CAUP";"ADMINISTRATIVA";"2";"800705";"ANALISTA DE CONTROLE INTERNO";"FC-05";"3"
"SCI";"CAUP";"ADMINISTRATIVA";"2";"801282";"ESPECIALISTA DE CONTROLE INTERNO";"CJ-1";"1"
"SCI";"CAUP";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SCI";"SCI-GAB";"ADMINISTRATIVA";"2";"801823";"SUPERVISOR";"CJ-1";"1"
"SCI";"SCI-GAB";"ADMINISTRATIVA";"2";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"1"
"SCI";"SCI-GAB";"ADMINISTRATIVA";"2";"800705";"ANALISTA DE CONTROLE INTERNO";"FC-05";"2"
"SCO";"CPL";"ADMINISTRATIVA";"2";"801291";"ASSISTENTE DE COORDENADOR DE CPL";"FC-05";"2"
"SCO";"CPL";"ADMINISTRATIVA";"2";"801105";"COORDENADOR CPL";"CJ-2";"1"
"SCO";"DGEBI";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SCO";"DGEBI";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SCO";"DIAGC";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SCO";"DIAGC";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"3"
"SCO";"DICOD";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"3"
"SCO";"DICOD";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SCO";"DIPEC";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"2"
"SCO";"DIPEC";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SCO";"DIRPC";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"2"
"SCO";"DIRPC";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SCO";"SCO-GAB";"ADMINISTRATIVA";"2";"800701";"ANALISTA ESPECIALIZADO";"FC-05";"2"
"SCO";"SCO-GAB";"ADMINISTRATIVA";"2";"801823";"SUPERVISOR";"CJ-1";"1"
"SCR";"CADM";"JUDICIARIA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SCR";"CADM";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SCR";"CADM";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SCR";"CCIN";"JUDICIARIA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SCR";"CCIN";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SCR";"CCIN";"JUDICIARIA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SCR";"DICOI";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SCR";"DICOI";"JUDICIARIA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SCR";"DIMON";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SCR";"DIMON";"JUDICIARIA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SCR";"DINSP";"JUDICIARIA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SCR";"DINSP";"JUDICIARIA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SCR";"SCR-GAB";"ADMINISTRATIVA";"2";"800225";"ASSISTENTE DE JUIZ SUBSTITUTO";"FC-05";"104"
"SCR";"SCR-GAB";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"6"
"SCR";"SCR-GAB";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"2"
"SCR";"SCR-GAB";"ADMINISTRATIVA";"2";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"1"
"SCR";"SCR-GAB";"ADMINISTRATIVA";"2";"801823";"SUPERVISOR";"CJ-1";"1"
"SCR";"SECMOP";"JUDICIARIA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SDE";"CEST";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"3"
"SDE";"CEST";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SDE";"COPC";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SDE";"COPC";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"2"
"SDE";"COPJ";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SDE";"COPJ";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SDE";"COPJ";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SDE";"SDE-GAB";"ADMINISTRATIVA";"2";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"1"
"SDE";"SDE-GAB";"ADMINISTRATIVA";"2";"801823";"SUPERVISOR";"CJ-1";"1"
"SDE";"SDE-GAB";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SEP";"CAPE";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SEP";"CAPE";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SEP";"CAPE";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SEP";"CPPE";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SEP";"CPPE";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"1"
"SEP";"CPPE";"ADMINISTRATIVA";"2";"800045";"COORDENADOR CJ-2";"CJ-2";"1"
"SEP";"DANDD";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SEP";"DANDD";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SEP";"DANDD";"ADMINISTRATIVA";"2";"800655";"ASSISTENTE SECRETARIO";"FC-05";"13"
"SEP";"DCOPE";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SEP";"DCOPE";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"10"
"SEP";"DIPPA";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SEP";"DIPPA";"ADMINISTRATIVA";"2";"801300";"ASSISTENTE TECNICO DE PAGAMENTO";"FC-03";"7"
"SEP";"DIPPA";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SEP";"DIPPI";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SEP";"DIPPI";"ADMINISTRATIVA";"2";"801156";"CHEFE DE DIVISAO";"CJ-1";"1"
"SEP";"DIPPI";"ADMINISTRATIVA";"2";"801300";"ASSISTENTE TECNICO DE PAGAMENTO";"FC-03";"6"
"SEP";"SECARQ-GP";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SEP";"SECEDI";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SEP";"SEMASE";"ADMINISTRATIVA";"2";"801308";"CHEFE DE SECAO";"FC-05";"1"
"SEP";"SEMASE";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"1"
"SEP";"SEP-GAB";"ADMINISTRATIVA";"2";"800477";"ASSESSOR ADMINISTRATIVO";"FC-04";"1"
"SEP";"SEP-GAB";"ADMINISTRATIVA";"2";"800442";"ASSISTENTE ADMINISTRATIVO";"FC-03";"2"
"SEP";"SEP-GAB";"ADMINISTRATIVA";"2";"800701";"ANALISTA ESPECIALIZADO";"FC-05";"2"
